trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled,timepoint,platform_track
4083557-TRAIN-E25-TRKPI-Semaine-03,22:09:00,22:10:00,TVA1B,15,0,0,36.582,1,Quai 2
4083557-TRAIN-E25-TRKPI-Semaine-03,22:12:00,22:13:00,VAU1B,16,0,0,37.837,1,Quai 2
4083557-TRAIN-E25-TRKPI-Semaine-03,22:21:00,22:21:00,VAU8B,17,1,0,41.574,1,Quai 1 et 2
4083558-TRAIN-E25-TRKPI-Semaine-02,05:45:00,05:45:00,VAU8D,1,0,1,0.000,1,Quai 1 et 2
4083558-TRAIN-E25-TRKPI-Semaine-02,05:49:00,05:50:00,VAU1D,2,0,0,3.737,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-02,05:51:00,05:52:00,TVA1D,3,0,0,4.992,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-02,05:55:00,05:56:00,LIP1D,4,0,0,7.357,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-02,05:58:00,05:59:00,SAB1D,5,0,0,9.081,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-02,06:02:00,06:03:00,BUR1D,6,0,0,12.192,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-02,06:05:00,06:06:00,BEA1D,7,0,0,14.572,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-02,06:09:00,06:10:00,BEA2D,8,0,0,17.811,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-02,06:12:00,06:13:00,PCL1D,9,0,0,20.118,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-02,06:15:00,06:16:00,PCL2D,10,0,0,21.513,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-02,06:17:00,06:18:00,PCL3D,11,0,0,22.538,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-02,06:20:00,06:21:00,DVL1D,12,0,0,24.622,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-02,06:23:00,06:24:00,DVL2D,13,0,0,26.277,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-02,06:27:00,06:28:00,LCH1D,14,0,0,28.766,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-02,06:34:00,06:35:00,MTL1A,15,0,0,34.369,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-02,06:40:00,06:41:00,MTL2A,16,0,0,38.126,1,Voie 1
4083558-TRAIN-E25-TRKPI-Semaine-02,06:49:00,06:49:00,MTL3A,17,1,0,41.572,1,Voie 5
4083558-TRAIN-E25-TRKPI-Semaine-03,05:45:00,05:45:00,VAU8D,1,0,1,0.000,1,Quai 1 et 2
4083558-TRAIN-E25-TRKPI-Semaine-03,05:49:00,05:50:00,VAU1D,2,0,0,3.737,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-03,05:51:00,05:52:00,TVA1D,3,0,0,4.992,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-03,05:55:00,05:56:00,LIP1D,4,0,0,7.357,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-03,05:58:00,05:59:00,SAB1D,5,0,0,9.081,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-03,06:02:00,06:03:00,BUR1D,6,0,0,12.192,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-03,06:05:00,06:06:00,BEA1D,7,0,0,14.572,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-03,06:09:00,06:10:00,BEA2D,8,0,0,17.811,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-03,06:12:00,06:13:00,PCL1D,9,0,0,20.118,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-03,06:15:00,06:16:00,PCL2D,10,0,0,21.513,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-03,06:17:00,06:18:00,PCL3D,11,0,0,22.538,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-03,06:20:00,06:21:00,DVL1D,12,0,0,24.622,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-03,06:23:00,06:24:00,DVL2D,13,0,0,26.277,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-03,06:27:00,06:28:00,LCH1D,14,0,0,28.766,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-03,06:34:00,06:35:00,MTL1A,15,0,0,34.369,1,Quai 1
4083558-TRAIN-E25-TRKPI-Semaine-03,06:40:00,06:41:00,MTL2A,16,0,0,38.126,1,Voie 1
4083558-TRAIN-E25-TRKPI-Semaine-03,06:49:00,06:49:00,MTL3A,17,1,0,41.572,1,Voie 5
4083559-TRAIN-E25-TRKPI-Semaine-02,06:13:00,06:13:00,HUD1D,1,0,1,0.000,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-02,06:24:00,06:25:00,VAU8D,2,0,0,9.942,1,Quai 1 et 2
4083559-TRAIN-E25-TRKPI-Semaine-02,06:29:00,06:30:00,VAU1D,3,0,0,13.679,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-02,06:31:00,06:32:00,TVA1D,4,0,0,14.934,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-02,06:34:00,06:35:00,LIP1D,5,0,0,17.299,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-02,06:37:00,06:38:00,SAB1D,6,0,0,19.023,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-02,06:41:00,06:42:00,BUR1D,7,0,0,22.134,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-02,06:44:00,06:45:00,BEA1D,8,0,0,24.514,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-02,06:48:00,06:49:00,BEA2D,9,0,0,27.753,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-02,06:51:00,06:52:00,PCL1D,10,0,0,30.060,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-02,06:54:00,06:55:00,PCL2D,11,0,0,31.455,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-02,06:56:00,06:57:00,PCL3D,12,0,0,32.480,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-02,06:59:00,07:00:00,DVL1D,13,0,0,34.564,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-02,07:02:00,07:03:00,DVL2D,14,0,0,36.219,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-02,07:06:00,07:07:00,LCH1D,15,0,0,38.708,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-02,07:13:00,07:14:00,MTL1A,16,0,0,44.311,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-02,07:19:00,07:20:00,MTL2A,17,0,0,48.068,1,Voie 1
4083559-TRAIN-E25-TRKPI-Semaine-02,07:29:00,07:29:00,MTL3A,18,1,0,51.514,1,Voie 5
4083559-TRAIN-E25-TRKPI-Semaine-03,06:13:00,06:13:00,HUD1D,1,0,1,0.000,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-03,06:24:00,06:25:00,VAU8D,2,0,0,9.942,1,Quai 1 et 2
4083559-TRAIN-E25-TRKPI-Semaine-03,06:29:00,06:30:00,VAU1D,3,0,0,13.679,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-03,06:31:00,06:32:00,TVA1D,4,0,0,14.934,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-03,06:34:00,06:35:00,LIP1D,5,0,0,17.299,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-03,06:37:00,06:38:00,SAB1D,6,0,0,19.023,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-03,06:41:00,06:42:00,BUR1D,7,0,0,22.134,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-03,06:44:00,06:45:00,BEA1D,8,0,0,24.514,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-03,06:48:00,06:49:00,BEA2D,9,0,0,27.753,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-03,06:51:00,06:52:00,PCL1D,10,0,0,30.060,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-03,06:54:00,06:55:00,PCL2D,11,0,0,31.455,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-03,06:56:00,06:57:00,PCL3D,12,0,0,32.480,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-03,06:59:00,07:00:00,DVL1D,13,0,0,34.564,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-03,07:02:00,07:03:00,DVL2D,14,0,0,36.219,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-03,07:06:00,07:07:00,LCH1D,15,0,0,38.708,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-03,07:13:00,07:14:00,MTL1A,16,0,0,44.311,1,Quai 1
4083559-TRAIN-E25-TRKPI-Semaine-03,07:19:00,07:20:00,MTL2A,17,0,0,48.068,1,Voie 1
4083559-TRAIN-E25-TRKPI-Semaine-03,07:29:00,07:29:00,MTL3A,18,1,0,51.514,1,Voie 5
4083560-TRAIN-E25-TRKPI-Semaine-02,06:45:00,06:45:00,VAU8D,1,0,1,0.000,1,Quai 1 et 2
4083560-TRAIN-E25-TRKPI-Semaine-02,06:49:00,06:50:00,VAU1D,2,0,0,3.737,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-02,06:51:00,06:52:00,TVA1D,3,0,0,4.992,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-02,06:54:00,06:55:00,LIP1D,4,0,0,7.357,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-02,06:57:00,06:58:00,SAB1D,5,0,0,9.081,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-02,07:01:00,07:02:00,BUR1D,6,0,0,12.192,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-02,07:04:00,07:05:00,BEA1D,7,0,0,14.572,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-02,07:08:00,07:09:00,BEA2D,8,0,0,17.811,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-02,07:11:00,07:12:00,PCL1D,9,0,0,20.118,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-02,07:14:00,07:15:00,PCL2D,10,0,0,21.513,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-02,07:16:00,07:17:00,PCL3D,11,0,0,22.538,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-02,07:19:00,07:20:00,DVL1D,12,0,0,24.622,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-02,07:22:00,07:23:00,DVL2D,13,0,0,26.277,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-02,07:26:00,07:27:00,LCH1D,14,0,0,28.766,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-02,07:33:00,07:34:00,MTL1A,15,0,0,34.369,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-02,07:40:00,07:41:00,MTL2A,16,0,0,38.126,1,Voie 1
4083560-TRAIN-E25-TRKPI-Semaine-02,07:51:00,07:51:00,MTL3A,17,1,0,41.572,1,Voie 4
4083560-TRAIN-E25-TRKPI-Semaine-03,06:45:00,06:45:00,VAU8D,1,0,1,0.000,1,Quai 1 et 2
4083560-TRAIN-E25-TRKPI-Semaine-03,06:49:00,06:50:00,VAU1D,2,0,0,3.737,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-03,06:51:00,06:52:00,TVA1D,3,0,0,4.992,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-03,06:54:00,06:55:00,LIP1D,4,0,0,7.357,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-03,06:57:00,06:58:00,SAB1D,5,0,0,9.081,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-03,07:01:00,07:02:00,BUR1D,6,0,0,12.192,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-03,07:04:00,07:05:00,BEA1D,7,0,0,14.572,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-03,07:08:00,07:09:00,BEA2D,8,0,0,17.811,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-03,07:11:00,07:12:00,PCL1D,9,0,0,20.118,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-03,07:14:00,07:15:00,PCL2D,10,0,0,21.513,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-03,07:16:00,07:17:00,PCL3D,11,0,0,22.538,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-03,07:19:00,07:20:00,DVL1D,12,0,0,24.622,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-03,07:22:00,07:23:00,DVL2D,13,0,0,26.277,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-03,07:26:00,07:27:00,LCH1D,14,0,0,28.766,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-03,07:33:00,07:34:00,MTL1A,15,0,0,34.369,1,Quai 1
4083560-TRAIN-E25-TRKPI-Semaine-03,07:40:00,07:41:00,MTL2A,16,0,0,38.126,1,Voie 1
4083560-TRAIN-E25-TRKPI-Semaine-03,07:51:00,07:51:00,MTL3A,17,1,0,41.572,1,Voie 4
4083561-TRAIN-E25-TRKPI-Semaine-02,06:55:00,06:55:00,VAU8D,1,0,1,0.000,1,Quai 1 et 2
4083561-TRAIN-E25-TRKPI-Semaine-02,06:59:00,07:00:00,VAU1D,2,0,0,3.737,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-02,07:01:00,07:02:00,TVA1D,3,0,0,4.992,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-02,07:05:00,07:06:00,LIP1D,4,0,0,7.357,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-02,07:08:00,07:09:00,SAB1D,5,0,0,9.081,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-02,07:12:00,07:13:00,BUR1D,6,0,0,12.192,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-02,07:15:00,07:16:00,BEA1D,7,0,0,14.572,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-02,07:19:00,07:20:00,BEA2D,8,0,0,17.811,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-02,07:23:00,07:24:00,PCL1D,9,0,0,20.118,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-02,07:26:00,07:27:00,PCL2D,10,0,0,21.513,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-02,07:28:00,07:29:00,PCL3D,11,0,0,22.538,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-02,07:31:00,07:32:00,DVL1D,12,0,0,24.622,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-02,07:34:00,07:35:00,DVL2D,13,0,0,26.277,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-02,07:38:00,07:39:00,LCH1D,14,0,0,28.766,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-02,07:45:00,07:46:00,MTL1A,15,0,0,34.369,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-02,07:51:00,07:52:00,MTL2A,16,0,0,38.126,1,Voie 1
4083561-TRAIN-E25-TRKPI-Semaine-02,08:02:00,08:02:00,MTL3A,17,1,0,41.572,1,Voie 6
4083561-TRAIN-E25-TRKPI-Semaine-03,06:55:00,06:55:00,VAU8D,1,0,1,0.000,1,Quai 1 et 2
4083561-TRAIN-E25-TRKPI-Semaine-03,06:59:00,07:00:00,VAU1D,2,0,0,3.737,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-03,07:01:00,07:02:00,TVA1D,3,0,0,4.992,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-03,07:05:00,07:06:00,LIP1D,4,0,0,7.357,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-03,07:08:00,07:09:00,SAB1D,5,0,0,9.081,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-03,07:12:00,07:13:00,BUR1D,6,0,0,12.192,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-03,07:15:00,07:16:00,BEA1D,7,0,0,14.572,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-03,07:19:00,07:20:00,BEA2D,8,0,0,17.811,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-03,07:23:00,07:24:00,PCL1D,9,0,0,20.118,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-03,07:26:00,07:27:00,PCL2D,10,0,0,21.513,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-03,07:28:00,07:29:00,PCL3D,11,0,0,22.538,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-03,07:31:00,07:32:00,DVL1D,12,0,0,24.622,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-03,07:34:00,07:35:00,DVL2D,13,0,0,26.277,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-03,07:38:00,07:39:00,LCH1D,14,0,0,28.766,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-03,07:45:00,07:46:00,MTL1A,15,0,0,34.369,1,Quai 1
4083561-TRAIN-E25-TRKPI-Semaine-03,07:51:00,07:52:00,MTL2A,16,0,0,38.126,1,Voie 1
4083561-TRAIN-E25-TRKPI-Semaine-03,08:02:00,08:02:00,MTL3A,17,1,0,41.572,1,Voie 6
4083563-TRAIN-E25-TRKPI-Semaine-02,07:33:00,07:33:00,HUD1D,1,0,1,0.000,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-02,07:44:00,07:45:00,VAU8D,2,0,0,9.942,1,Quai 1 et 2
4083563-TRAIN-E25-TRKPI-Semaine-02,07:49:00,07:50:00,VAU1D,3,0,0,13.679,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-02,07:51:00,07:52:00,TVA1D,4,0,0,14.934,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-02,07:54:00,07:55:00,LIP1D,5,0,0,17.299,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-02,07:57:00,07:58:00,SAB1D,6,0,0,19.023,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-02,08:01:00,08:02:00,BUR1D,7,0,0,22.134,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-02,08:04:00,08:05:00,BEA1D,8,0,0,24.514,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-02,08:08:00,08:09:00,BEA2D,9,0,0,27.753,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-02,08:11:00,08:12:00,PCL1D,10,0,0,30.060,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-02,08:14:00,08:15:00,PCL2D,11,0,0,31.455,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-02,08:16:00,08:17:00,PCL3D,12,0,0,32.480,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-02,08:20:00,08:21:00,DVL1D,13,0,0,34.564,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-02,08:23:00,08:24:00,DVL2D,14,0,0,36.219,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-02,08:27:00,08:28:00,LCH1D,15,0,0,38.708,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-02,08:34:00,08:35:00,MTL1A,16,0,0,44.311,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-02,08:40:00,08:41:00,MTL2A,17,0,0,48.068,1,Voie 1
4083563-TRAIN-E25-TRKPI-Semaine-02,08:49:00,08:49:00,MTL3A,18,1,0,51.514,1,Voie 4
4083563-TRAIN-E25-TRKPI-Semaine-03,07:33:00,07:33:00,HUD1D,1,0,1,0.000,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-03,07:44:00,07:45:00,VAU8D,2,0,0,9.942,1,Quai 1 et 2
4083563-TRAIN-E25-TRKPI-Semaine-03,07:49:00,07:50:00,VAU1D,3,0,0,13.679,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-03,07:51:00,07:52:00,TVA1D,4,0,0,14.934,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-03,07:54:00,07:55:00,LIP1D,5,0,0,17.299,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-03,07:57:00,07:58:00,SAB1D,6,0,0,19.023,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-03,08:01:00,08:02:00,BUR1D,7,0,0,22.134,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-03,08:04:00,08:05:00,BEA1D,8,0,0,24.514,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-03,08:08:00,08:09:00,BEA2D,9,0,0,27.753,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-03,08:11:00,08:12:00,PCL1D,10,0,0,30.060,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-03,08:14:00,08:15:00,PCL2D,11,0,0,31.455,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-03,08:16:00,08:17:00,PCL3D,12,0,0,32.480,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-03,08:20:00,08:21:00,DVL1D,13,0,0,34.564,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-03,08:23:00,08:24:00,DVL2D,14,0,0,36.219,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-03,08:27:00,08:28:00,LCH1D,15,0,0,38.708,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-03,08:34:00,08:35:00,MTL1A,16,0,0,44.311,1,Quai 1
4083563-TRAIN-E25-TRKPI-Semaine-03,08:40:00,08:41:00,MTL2A,17,0,0,48.068,1,Voie 1
4083563-TRAIN-E25-TRKPI-Semaine-03,08:49:00,08:49:00,MTL3A,18,1,0,51.514,1,Voie 4
4083564-TRAIN-E25-TRKPI-Semaine-02,08:10:00,08:10:00,VAU8D,1,0,1,0.000,1,Quai 1 et 2
4083564-TRAIN-E25-TRKPI-Semaine-02,08:14:00,08:15:00,VAU1D,2,0,0,3.737,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-02,08:16:00,08:17:00,TVA1D,3,0,0,4.992,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-02,08:19:00,08:20:00,LIP1D,4,0,0,7.357,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-02,08:22:00,08:23:00,SAB1D,5,0,0,9.081,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-02,08:26:00,08:27:00,BUR1D,6,0,0,12.192,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-02,08:29:00,08:30:00,BEA1D,7,0,0,14.572,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-02,08:33:00,08:34:00,BEA2D,8,0,0,17.811,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-02,08:36:00,08:37:00,PCL1D,9,0,0,20.118,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-02,08:39:00,08:40:00,PCL2D,10,0,0,21.513,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-02,08:41:00,08:42:00,PCL3D,11,0,0,22.538,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-02,08:44:00,08:45:00,DVL1D,12,0,0,24.622,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-02,08:47:00,08:48:00,DVL2D,13,0,0,26.277,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-02,08:51:00,08:52:00,LCH1D,14,0,0,28.766,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-02,08:58:00,08:59:00,MTL1A,15,0,0,34.369,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-02,09:04:00,09:05:00,MTL2A,16,0,0,38.126,1,Voie 1
4083564-TRAIN-E25-TRKPI-Semaine-02,09:13:00,09:13:00,MTL3A,17,1,0,41.572,1,Voie 5
4083564-TRAIN-E25-TRKPI-Semaine-03,08:10:00,08:10:00,VAU8D,1,0,1,0.000,1,Quai 1 et 2
4083564-TRAIN-E25-TRKPI-Semaine-03,08:14:00,08:15:00,VAU1D,2,0,0,3.737,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-03,08:16:00,08:17:00,TVA1D,3,0,0,4.992,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-03,08:19:00,08:20:00,LIP1D,4,0,0,7.357,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-03,08:22:00,08:23:00,SAB1D,5,0,0,9.081,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-03,08:26:00,08:27:00,BUR1D,6,0,0,12.192,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-03,08:29:00,08:30:00,BEA1D,7,0,0,14.572,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-03,08:33:00,08:34:00,BEA2D,8,0,0,17.811,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-03,08:36:00,08:37:00,PCL1D,9,0,0,20.118,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-03,08:39:00,08:40:00,PCL2D,10,0,0,21.513,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-03,08:41:00,08:42:00,PCL3D,11,0,0,22.538,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-03,08:44:00,08:45:00,DVL1D,12,0,0,24.622,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-03,08:47:00,08:48:00,DVL2D,13,0,0,26.277,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-03,08:51:00,08:52:00,LCH1D,14,0,0,28.766,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-03,08:58:00,08:59:00,MTL1A,15,0,0,34.369,1,Quai 1
4083564-TRAIN-E25-TRKPI-Semaine-03,09:04:00,09:05:00,MTL2A,16,0,0,38.126,1,Voie 1
4083564-TRAIN-E25-TRKPI-Semaine-03,09:13:00,09:13:00,MTL3A,17,1,0,41.572,1,Voie 5
4083565-TRAIN-E25-TRKPI-Semaine-02,11:15:00,11:15:00,VAU8D,1,0,1,0.000,1,Quai 1 et 2
4083565-TRAIN-E25-TRKPI-Semaine-02,11:19:00,11:20:00,VAU1D,2,0,0,3.737,1,Quai 1
4083565-TRAIN-E25-TRKPI-Semaine-02,11:21:00,11:22:00,TVA1D,3,0,0,4.992,1,Quai 1
4083565-TRAIN-E25-TRKPI-Semaine-02,11:24:00,11:25:00,LIP1D,4,0,0,7.357,1,Quai 1
4083565-TRAIN-E25-TRKPI-Semaine-02,11:27:00,11:28:00,SAB1D,5,0,0,9.081,1,Quai 1
4083565-TRAIN-E25-TRKPI-Semaine-02,11:31:00,11:31:00,BUR1D,6,0,0,12.192,1,Quai 1
4083565-TRAIN-E25-TRKPI-Semaine-02,11:33:00,11:34:00,BEA1D,7,0,0,14.572,1,Quai 1
4083565-TRAIN-E25-TRKPI-Semaine-02,11:37:00,11:38:00,BEA2D,8,0,0,17.811,1,Quai 1
4083565-TRAIN-E25-TRKPI-Semaine-02,11:40:00,11:41:00,PCL1D,9,0,0,20.118,1,Quai 1
4083565-TRAIN-E25-TRKPI-Semaine-02,11:43:00,11:44:00,PCL2D,10,0,0,21.513,1,Quai 1
4083565-TRAIN-E25-TRKPI-Semaine-02,11:45:00,11:46:00,PCL3D,11,0,0,22.538,1,Quai 1
4083565-TRAIN-E25-TRKPI-Semaine-02,11:49:00,11:50:00,DVL1D,12,0,0,24.622,1,Quai 1
