shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10386,45.426391,-73.893452,60030,24.056
10386,45.426270,-73.894215,60031,24.117
10386,45.426007,-73.895794,60032,24.245
10386,45.425884,-73.896545,60033,24.305
10386,45.425846,-73.896770,60034,24.323
10386,45.425825,-73.896879,60035,24.332
10386,45.425684,-73.897577,60036,24.389
10386,45.425494,-73.898516,60037,24.465
10386,45.425359,-73.899126,60038,24.515
10386,45.425042,-73.900451,60039,24.625
10386,45.424826,-73.901272,60040,24.694
10386,45.424627,-73.901995,60041,24.754
10386,45.424488,-73.902498,60042,24.797
10386,45.424452,-73.902630,60043,24.808
10386,45.424231,-73.903353,60044,24.869
10386,45.423746,-73.904828,60045,24.997
10386,45.423632,-73.905176,60046,25.027
10386,45.423552,-73.905403,60047,25.047
10386,45.422870,-73.907304,60048,25.214
10386,45.422728,-73.907700,60049,25.249
10386,45.420854,-73.912888,60050,25.705
10386,45.419897,-73.915542,60051,25.939
10386,45.419898,-73.915540,70001,25.939
10386,45.419458,-73.916761,70002,26.046
10386,45.418801,-73.918569,70003,26.205
10386,45.417690,-73.921640,70004,26.476
10386,45.416685,-73.924424,70005,26.721
10386,45.415987,-73.926357,70006,26.891
10386,45.414957,-73.929213,70007,27.142
10386,45.413963,-73.931968,70008,27.384
10386,45.413458,-73.933364,70009,27.507
10386,45.412235,-73.936723,70010,27.803
10386,45.411340,-73.939180,70011,28.020
10386,45.410638,-73.941140,70012,28.192
10386,45.410216,-73.942318,70013,28.296
10386,45.410003,-73.942913,70014,28.348
10386,45.409767,-73.943562,70015,28.405
10386,45.409632,-73.943939,70016,28.438
10386,45.409376,-73.944671,70017,28.502
10386,45.409308,-73.944864,70018,28.519
10386,45.409052,-73.945685,70019,28.590
10386,45.408992,-73.945879,70020,28.606
10386,45.408860,-73.946354,70021,28.646
10386,45.408737,-73.946835,70022,28.686
10386,45.408629,-73.947299,70023,28.725
10386,45.408572,-73.947540,70024,28.744
10386,45.408504,-73.947842,70025,28.769
10386,45.408417,-73.948234,70026,28.802
10386,45.408299,-73.948753,70027,28.844
10386,45.408195,-73.949190,70028,28.880
10386,45.408099,-73.949579,70029,28.913
10386,45.408017,-73.949908,70030,28.940
10386,45.407736,-73.950858,70031,29.021
10386,45.407613,-73.951196,70032,29.050
10386,45.407613,-73.951196,80001,29.050
10386,45.407568,-73.951320,80002,29.061
10386,45.407516,-73.951451,80003,29.073
10386,45.407421,-73.951688,80004,29.095
10386,45.407237,-73.952111,80005,29.133
10386,45.407205,-73.952181,80006,29.140
10386,45.407050,-73.952505,80007,29.171
10386,45.406865,-73.952849,80008,29.205
10386,45.406649,-73.953213,80009,29.242
10386,45.406604,-73.953281,80010,29.249
10386,45.406373,-73.953623,80011,29.286
10386,45.406128,-73.953941,80012,29.323
10386,45.406028,-73.954066,80013,29.338
10386,45.405499,-73.954689,80014,29.414
10386,45.405363,-73.954842,80015,29.434
10386,45.405201,-73.955017,80016,29.456
10386,45.404701,-73.955548,80017,29.526
10386,45.404597,-73.955657,80018,29.540
10386,45.403354,-73.956930,80019,29.710
10386,45.403002,-73.957289,80020,29.759
10386,45.401772,-73.958555,80021,29.928
10386,45.401606,-73.958725,80022,29.950
10386,45.400773,-73.959605,80023,30.066
10386,45.399392,-73.961063,80024,30.257
10386,45.399323,-73.961137,80025,30.267
10386,45.399060,-73.961431,80026,30.304
10386,45.398525,-73.962035,80027,30.380
10386,45.397899,-73.962781,80028,30.471
10386,45.397594,-73.963151,80029,30.516
10386,45.396986,-73.963891,80030,30.605
10386,45.396626,-73.964371,80031,30.660
10386,45.396483,-73.964564,80032,30.682
10386,45.395909,-73.965398,80033,30.773
10386,45.395909,-73.965398,90001,30.773
10386,45.395606,-73.965843,90002,30.821
10386,45.395314,-73.966285,90003,30.869
10386,45.395210,-73.966443,90004,30.886
10386,45.394968,-73.966812,90005,30.925
10386,45.394712,-73.967219,90006,30.968
10386,45.394536,-73.967500,90007,30.997
10386,45.394199,-73.968073,90008,31.056
10386,45.393862,-73.968655,90009,31.115
10386,45.393728,-73.968893,90010,31.139
10386,45.393318,-73.969642,90011,31.213
10386,45.393216,-73.969831,90012,31.232
10386,45.393029,-73.970200,90013,31.267
10386,45.392779,-73.970693,90014,31.315
10386,45.392539,-73.971179,90015,31.362
10386,45.392363,-73.971538,90016,31.396
10386,45.392333,-73.971603,90017,31.402
10386,45.392023,-73.972280,90018,31.465
10386,45.391684,-73.973063,90019,31.537
10386,45.391392,-73.973749,90020,31.600
10386,45.391319,-73.973922,90021,31.616
10386,45.391071,-73.974540,90022,31.671
10386,45.390990,-73.974742,90023,31.690
10386,45.390685,-73.975534,90024,31.760
10386,45.390630,-73.975684,90025,31.774
10386,45.390338,-73.976493,90026,31.845
10386,45.389982,-73.977529,90027,31.935
10386,45.389915,-73.977726,90028,31.952
10386,45.389697,-73.978413,90029,32.011
10386,45.389423,-73.979328,90030,32.089
10386,45.389214,-73.980044,90031,32.150
10386,45.389091,-73.980508,90032,32.189
10386,45.388842,-73.981458,90033,32.268
10386,45.388713,-73.981990,90034,32.312
10386,45.388630,-73.982326,90035,32.340
10386,45.388413,-73.983271,90036,32.418
10386,45.388392,-73.983368,90037,32.426
10386,45.388300,-73.983814,90038,32.462
10386,45.388102,-73.984837,90039,32.545
10386,45.387939,-73.985744,90040,32.619
10386,45.387916,-73.985883,90041,32.630
10386,45.387788,-73.986685,90042,32.694
10386,45.387674,-73.987436,90043,32.755
10386,45.387606,-73.987912,90044,32.792
10386,45.387527,-73.988491,90045,32.839
10386,45.387382,-73.989748,90046,32.939
10386,45.387315,-73.990385,90047,32.989
10386,45.387252,-73.991105,90048,33.046
10386,45.387234,-73.991317,90049,33.063
10386,45.387222,-73.991493,90050,33.076
10386,45.387172,-73.992275,90051,33.138
10386,45.387172,-73.992267,100001,33.138
10386,45.387128,-73.992962,100002,33.192
10386,45.387087,-73.993891,100003,33.265
10386,45.386959,-73.996592,100004,33.477
10386,45.386830,-73.999282,100005,33.689
10386,45.386701,-74.001952,100006,33.898
10386,45.386589,-74.004255,100007,34.079
10386,45.386512,-74.005811,100008,34.201
10386,45.386489,-74.006249,100009,34.236
10386,45.386443,-74.007323,100010,34.320
10386,45.386400,-74.008252,100011,34.393
10386,45.386400,-74.008252,110001,34.393
10386,45.386338,-74.009492,110002,34.490
10386,45.386345,-74.009921,110003,34.524
10386,45.386319,-74.010586,110004,34.576
10386,45.386294,-74.011439,110005,34.643
10386,45.386285,-74.011933,110006,34.682
10386,45.386282,-74.012196,110007,34.702
10386,45.386263,-74.012642,110008,34.737
10386,45.386181,-74.014548,110009,34.887
10386,45.386036,-74.017449,110010,35.115
10386,45.385976,-74.018702,110011,35.213
10386,45.385962,-74.019122,110012,35.246
10386,45.385925,-74.019819,110013,35.301
10386,45.385917,-74.020289,110014,35.338
10386,45.385918,-74.020496,110015,35.354
10386,45.385919,-74.020663,110016,35.367
10386,45.385926,-74.020781,110017,35.376
10386,45.385932,-74.020899,110018,35.386
10386,45.385949,-74.021039,110019,35.397
10386,45.385983,-74.021317,110020,35.419
10386,45.386113,-74.021866,110021,35.464
10386,45.386135,-74.021934,110022,35.470
10386,45.386202,-74.022148,110023,35.488
10386,45.386318,-74.022481,110024,35.517
10386,45.386434,-74.022753,110025,35.542
10386,45.386691,-74.023325,110026,35.596
10386,45.387031,-74.024073,110027,35.665
10386,45.387611,-74.025336,110028,35.783
10386,45.387985,-74.026205,110029,35.863
10386,45.388335,-74.026926,110030,35.932
10386,45.388522,-74.027338,110031,35.970
10386,45.389266,-74.028981,110032,36.123
10386,45.390182,-74.031008,110033,36.312
10386,45.391255,-74.033381,110034,36.533
10386,45.392107,-74.035256,110035,36.708
10386,45.392711,-74.036573,110036,36.831
10386,45.392922,-74.037032,110037,36.874
10386,45.392989,-74.037188,110038,36.888
10386,45.393068,-74.037372,110039,36.905
10386,45.393192,-74.037653,110040,36.931
10386,45.394336,-74.040188,110041,37.167
10386,45.396679,-74.045400,110042,37.651
10386,45.397245,-74.046658,110043,37.768
10386,45.399002,-74.050544,110044,38.130
10387,45.434982,-73.847391,10001,0.000
10387,45.435250,-73.846402,10002,0.083
10387,45.435450,-73.845668,10003,0.144
10387,45.435647,-73.844941,10004,0.205
10387,45.435850,-73.844184,10005,0.269
10387,45.436050,-73.843438,10006,0.331
10387,45.436268,-73.842626,10007,0.400
10387,45.437245,-73.839012,10008,0.703
10387,45.437761,-73.837105,10009,0.863
10387,45.438367,-73.834857,10010,1.051
10387,45.439164,-73.831883,10011,1.300
10387,45.439333,-73.831252,10012,1.353
10387,45.439542,-73.830501,10013,1.416
10387,45.439746,-73.829751,10014,1.479
10387,45.439950,-73.829002,10015,1.542
10387,45.440244,-73.827906,10016,1.634
10387,45.440559,-73.826732,10017,1.732
10387,45.440779,-73.825917,10018,1.800
10387,45.441016,-73.825045,10019,1.874
10387,45.441287,-73.824043,10020,1.958
10387,45.441558,-73.823031,10021,2.042
10387,45.441706,-73.822475,10022,2.089
10387,45.441864,-73.821890,10023,2.138
10387,45.442017,-73.821316,10024,2.186
10387,45.442089,-73.821046,10025,2.209
10387,45.442410,-73.819869,10026,2.307
10387,45.442409,-73.819873,20001,2.307
10387,45.442797,-73.818447,20002,2.427
10387,45.443495,-73.815852,20003,2.644
10387,45.443560,-73.815612,20004,2.665
10387,45.443789,-73.814781,20005,2.734
10387,45.443904,-73.814361,20006,2.770
10387,45.443962,-73.814168,20007,2.786
10387,45.444219,-73.813325,20008,2.858
10387,45.444762,-73.811537,20009,3.010
10387,45.445126,-73.810341,20010,3.112
10387,45.445320,-73.809705,20011,3.167
10387,45.445516,-73.809064,20012,3.221
10387,45.445749,-73.808293,20013,3.287
10387,45.446660,-73.805281,20014,3.543
10387,45.446844,-73.804672,20015,3.595
10387,45.447222,-73.803419,20016,3.702
10387,45.447222,-73.803419,30001,3.702
10387,45.447583,-73.802206,30002,3.805
10387,45.447972,-73.800804,30003,3.923
10387,45.448059,-73.800492,30004,3.949
10387,45.448080,-73.800405,30005,3.957
10387,45.448190,-73.799946,30006,3.995
10387,45.448403,-73.799043,30007,4.069
10387,45.448461,-73.798794,30008,4.090
10387,45.448655,-73.797912,30009,4.162
10387,45.448709,-73.797665,30010,4.182
10387,45.448754,-73.797437,30011,4.201
10387,45.448908,-73.796649,30012,4.265
10387,45.448937,-73.796503,30013,4.277
10387,45.448998,-73.796146,30014,4.305
10387,45.449087,-73.795620,30015,4.348
10387,45.449182,-73.795061,30016,4.393
10387,45.449208,-73.794901,30017,4.406
10387,45.449358,-73.793894,30018,4.486
10387,45.449386,-73.793711,30019,4.501
10387,45.449398,-73.793613,30020,4.509
10387,45.449582,-73.792130,30021,4.626
10387,45.449607,-73.791913,30022,4.644
10387,45.449649,-73.791530,30023,4.674
10387,45.449670,-73.791342,30024,4.689
10387,45.449715,-73.790854,30025,4.727
10387,45.449715,-73.790856,40001,4.727
10387,45.449756,-73.790411,40002,4.763
10387,45.449817,-73.789642,40003,4.823
10387,45.449822,-73.789568,40004,4.829
10387,45.449836,-73.789346,40005,4.846
10387,45.449910,-73.788155,40006,4.940
10387,45.449927,-73.787871,40007,4.962
10387,45.449933,-73.787673,40008,4.978
10387,45.449983,-73.786027,40009,5.107
10387,45.449985,-73.784493,40010,5.227
10387,45.449985,-73.784179,40011,5.251
10387,45.449933,-73.781743,40012,5.442
10387,45.449926,-73.781351,40013,5.473
10387,45.449908,-73.780503,40014,5.539
10387,45.449907,-73.780420,40015,5.545
10387,45.449901,-73.780153,40016,5.566
10387,45.449853,-73.777459,40017,5.777
10387,45.449840,-73.776737,40018,5.834
10387,45.449814,-73.775464,40019,5.934
10387,45.449694,-73.769589,40020,6.394
10387,45.449675,-73.768622,40021,6.469
10387,45.449670,-73.768386,40022,6.488
10387,45.449643,-73.766804,40023,6.612
10387,45.449627,-73.765868,40024,6.685
10387,45.449591,-73.764256,40025,6.811
10387,45.449591,-73.764257,50001,6.811
10387,45.449571,-73.763430,50002,6.876
10387,45.449539,-73.761921,50003,6.994
10387,45.449509,-73.760500,50004,7.105
10387,45.449503,-73.760190,50005,7.129
10387,45.449444,-73.757164,50006,7.366
10387,45.449427,-73.756163,50007,7.445
10387,45.449414,-73.755457,50008,7.500
10387,45.449383,-73.753638,50009,7.642
10387,45.449316,-73.750303,50010,7.904
10387,45.449308,-73.749892,50011,7.936
10387,45.449273,-73.748058,50012,8.079
10387,45.449196,-73.744107,50013,8.389
10387,45.449177,-73.743110,50014,8.467
10387,45.449177,-73.743111,60001,8.467
10387,45.449097,-73.738970,60002,8.791
10387,45.449079,-73.738085,60003,8.860
10387,45.449067,-73.737175,60004,8.931
10387,45.449065,-73.737077,60005,8.939
10387,45.449070,-73.736695,60006,8.969
10387,45.449077,-73.736147,60007,9.012
10387,45.449079,-73.736027,60008,9.021
10387,45.449097,-73.735354,60009,9.074
10387,45.449106,-73.734956,60010,9.105
10387,45.449111,-73.734286,60011,9.157
10387,45.449111,-73.734174,60012,9.166
10387,45.449107,-73.733872,60013,9.190
10387,45.449099,-73.733338,60014,9.232
10387,45.449093,-73.733035,60015,9.255
10387,45.449093,-73.732994,60016,9.259
10387,45.449080,-73.732333,60017,9.310
10387,45.449070,-73.731751,60018,9.356
10387,45.449063,-73.731413,60019,9.382
10387,45.449059,-73.731188,60020,9.400
10387,45.449056,-73.730993,60021,9.415
10387,45.449050,-73.730728,60022,9.436
10387,45.449045,-73.730507,60023,9.453
10387,45.449016,-73.729145,60024,9.560
10387,45.449005,-73.728598,60025,9.602
10387,45.448996,-73.728152,60026,9.637
10387,45.448905,-73.723431,60027,10.007
10387,45.448872,-73.721685,60028,10.144
10387,45.448855,-73.720879,60029,10.207
10387,45.448806,-73.718372,60030,10.403
10387,45.448774,-73.716841,60031,10.523
10387,45.448728,-73.714637,60032,10.696
10387,45.448707,-73.713536,60033,10.782
10387,45.448664,-73.711325,60034,10.955
10387,45.448664,-73.711327,70001,10.955
10387,45.448620,-73.709233,70002,11.119
10387,45.448600,-73.708004,70003,11.215
10387,45.448598,-73.707880,70004,11.225
10387,45.448598,-73.707787,70005,11.232
10387,45.448599,-73.707345,70006,11.267
10387,45.448601,-73.707140,70007,11.283
10387,45.448604,-73.706913,70008,11.300
10387,45.448604,-73.706861,70009,11.304
10387,45.448611,-73.706726,70010,11.315
10387,45.448636,-73.706156,70011,11.360
10387,45.448644,-73.705990,70012,11.373
10387,45.448670,-73.705522,70013,11.409
10387,45.448703,-73.705049,70014,11.447
10387,45.448706,-73.704992,70015,11.451
10387,45.448718,-73.704852,70016,11.462
10387,45.448775,-73.704108,70017,11.521
10387,45.448828,-73.703411,70018,11.575
10387,45.448869,-73.702863,70019,11.619
10387,45.448933,-73.701976,70020,11.688
10387,45.448996,-73.701110,70021,11.757
10387,45.449071,-73.700110,70022,11.835
10387,45.449112,-73.699564,70023,11.878
10387,45.449158,-73.698947,70024,11.927
10387,45.449254,-73.697630,70025,12.030
10387,45.449340,-73.696464,70026,12.122
10387,45.449531,-73.693873,70027,12.326
10387,45.449587,-73.693104,70028,12.386
10387,45.449619,-73.692651,70029,12.422
10387,45.449650,-73.692239,70030,12.454
10387,45.449686,-73.691831,70031,12.487
10387,45.449709,-73.691592,70032,12.506
10387,45.449745,-73.691266,70033,12.531
10387,45.449764,-73.691093,70034,12.545
10387,45.449779,-73.690984,70035,12.554
10387,45.449817,-73.690699,70036,12.577
10387,45.449864,-73.690376,70037,12.602
10387,45.450005,-73.689494,70038,12.673
10387,45.450044,-73.689245,70039,12.693
10387,45.450168,-73.688470,70040,12.755
10387,45.450230,-73.688078,70041,12.787
10387,45.450368,-73.687239,70042,12.854
10387,45.450415,-73.686939,70043,12.878
10387,45.450445,-73.686752,70044,12.893
10387,45.450469,-73.686598,70045,12.906
10387,45.450492,-73.686449,70046,12.918
10387,45.450511,-73.686334,70047,12.927
10387,45.450664,-73.685401,70048,13.002
10387,45.450815,-73.684447,70049,13.078
10387,45.450993,-73.683337,70050,13.167
10387,45.451153,-73.682350,70051,13.247
10387,45.451361,-73.681077,70052,13.349
10387,45.451484,-73.680331,70053,13.409
10387,45.451868,-73.677936,70054,13.601
10387,45.451950,-73.677438,70055,13.641
10387,45.452051,-73.676828,70056,13.690
10387,45.452165,-73.676139,70057,13.746
10387,45.452275,-73.675448,70058,13.801
10387,45.452453,-73.674343,70059,13.890
10387,45.452563,-73.673655,70060,13.945
10387,45.452865,-73.671797,70061,14.094
10387,45.452973,-73.671095,70062,14.150
10387,45.452987,-73.671006,70063,14.158
10387,45.452996,-73.670930,70064,14.164
10387,45.453034,-73.670628,70065,14.188
10387,45.453054,-73.670438,70066,14.203
10387,45.453073,-73.670243,70067,14.218
10387,45.453081,-73.670151,70068,14.225
10387,45.453101,-73.669859,70069,14.248
10387,45.453112,-73.669697,70070,14.261
10387,45.453130,-73.669326,70071,14.290
10387,45.453138,-73.668887,70072,14.325
10387,45.453130,-73.668543,70073,14.351
10387,45.453128,-73.668442,70074,14.359
10387,45.453125,-73.668336,70075,14.368
10387,45.453110,-73.668001,70076,14.394
10387,45.453057,-73.667320,70077,14.447
10387,45.452985,-73.666727,70078,14.495
10387,45.452958,-73.666516,70079,14.511
10387,45.452609,-73.663851,70080,14.723
10387,45.452216,-73.660864,70081,14.961
10387,45.451912,-73.658542,70082,15.146
10387,45.451820,-73.657845,70083,15.201
10387,45.451685,-73.656814,70084,15.284
10387,45.451636,-73.656424,70085,15.315
10387,45.451597,-73.656107,70086,15.340
10387,45.451558,-73.655807,70087,15.364
10387,45.451155,-73.652905,70088,15.595
10387,45.451062,-73.652234,70089,15.649
10387,45.451049,-73.652146,70090,15.656
10387,45.451017,-73.651869,70091,15.678
10387,45.450967,-73.651443,70092,15.711
10387,45.450921,-73.651009,70093,15.746
10387,45.450894,-73.650571,70094,15.780
10387,45.450891,-73.650520,70095,15.784
10387,45.450882,-73.650108,70096,15.816
10387,45.450879,-73.649951,70097,15.829
10387,45.450892,-73.649592,70098,15.857
10387,45.450896,-73.649479,70099,15.866
10387,45.450899,-73.649425,70100,15.870
10387,45.450926,-73.648987,70101,15.904
10387,45.450974,-73.648528,70102,15.941
10387,45.451040,-73.648054,70103,15.979
10387,45.451051,-73.647994,70104,15.983
10387,45.451125,-73.647594,70105,16.016
10387,45.451231,-73.647140,70106,16.053
10387,45.451265,-73.646996,70107,16.065
10387,45.451411,-73.646463,70108,16.110
10387,45.451565,-73.646002,70109,16.150
10387,45.451588,-73.645930,70110,16.156
10387,45.451628,-73.645824,70111,16.165
10387,45.451746,-73.645523,70112,16.192
10387,45.451761,-73.645481,70113,16.196
10387,45.451847,-73.645282,70114,16.214
10387,45.451923,-73.645105,70115,16.231
10387,45.451959,-73.645034,70116,16.237
10387,45.452183,-73.644582,70117,16.281
10387,45.452235,-73.644482,70118,16.290
10387,45.452903,-73.643191,70119,16.416
10387,45.453206,-73.642609,70120,16.472
10387,45.453668,-73.641727,70121,16.558
10387,45.453758,-73.641792,80001,16.558
10387,45.454138,-73.641062,80002,16.630
10387,45.454453,-73.640455,80003,16.689
10387,45.454671,-73.640039,80004,16.729
10387,45.454926,-73.639487,80005,16.781
10387,45.455079,-73.639148,80006,16.812
10387,45.455193,-73.638870,80007,16.837
10387,45.455352,-73.638558,80008,16.868
10387,45.455679,-73.637839,80009,16.934
10387,45.455845,-73.637519,80010,16.966
10387,45.456870,-73.635545,80011,17.158
10387,45.457405,-73.634511,80012,17.258
10387,45.457851,-73.633647,80013,17.342
10387,45.459364,-73.630740,80014,17.625
10387,45.459804,-73.629893,80015,17.707
10387,45.461106,-73.627395,80016,17.950
10387,45.462074,-73.625529,80017,18.132
10387,45.462240,-73.625209,80018,18.163
10387,45.462689,-73.624343,80019,18.247
10387,45.462992,-73.623758,80020,18.304
10387,45.463582,-73.622630,80021,18.414
10387,45.464351,-73.621162,80022,18.557
10387,45.464973,-73.619976,80023,18.673
10387,45.465420,-73.619114,80024,18.756
10387,45.466626,-73.616778,80025,18.983
10387,45.467415,-73.615247,80026,19.131
10387,45.467852,-73.614401,80027,19.214
10387,45.468129,-73.613868,80028,19.265
10387,45.468613,-73.612938,80029,19.356
10387,45.469330,-73.611565,80030,19.490
10387,45.470226,-73.609845,80031,19.657
10387,45.470881,-73.608582,80032,19.780
10387,45.470930,-73.608486,80033,19.789
10387,45.470983,-73.608385,80034,19.799
10387,45.471323,-73.607725,80035,19.863
10387,45.471394,-73.607587,80036,19.876
